Gaia_eDR3_ID,teff,dteff,logg,dlogg,feh,dfeh,SNR_B,SNR_G,SNR_R,SNR_IR,A_Li,err_A_Li,Li_EW_significance,br_ref,err_br_ref,br_tar,err_br_tar,RV,RV_flag,RV_B,RV_V,RV_R,RV_IR,Gmag,Vmag,err_Vmag,plx,err_plx,r_med_geo,r_lo_geo,r_hi_geo,r_med_photogeo,r_lo_photogeo,r_hi_photogeo,MedianFlux,MedianSigma,teff_nc,dteff_nc,logg_nc,dlogg_nc,feh_nc,dfeh_nc,age_mp,age_ll1s,age_ul1s,age_ll2s,age_ul2s,age_mean,age_std,mass_mp,mass_ll1s,mass_ul1s,mass_ll2s,mass_ul2s,mass_mean,mass_std,logl_mp,logl_ll1s,logl_ul1s,logl_ll2s,logl_ul2s,logl_mean,logl_std,mv_mp,mv_ll1s,mv_ul1s,mv_ll2s,mv_ul2s,mv_mean,mv_std,r_mp,r_ll1s,r_ul1s,r_ll2s,r_ul2s,r_mean,r_std,P_ST,P_SA,P_ST_nc,P_SA_nc
6005542548259890048,5496.6,53.9,4.2363,0.0556,0.1785,0.02577,20.5,32.0,43.3,36.2,0.83485,0.24841,1.10423,5.04771,0.00907,6.00907,0.07648,-51.89103,FFFF,-50.70881525907207,-51.21299490511456,-54.0145092189693,-53.72009560188665,13.85,14.011726894648609,0.002768,1.6774,0.019978109034488382,583.3886,576.5147,589.6372,580.8504,574.36676,586.5714,6582.6,154.0,5497.5,49.5,4.222,0.1064,0.20569,0.02984,10.5,8.534,11.716,5.425,12.957,9.965,1.841,0.99,0.962,1.029,0.935,1.093,0.997,0.039,0.07,-0.031,0.208,-0.119,0.357,0.098,0.12,4.62,4.304,4.921,3.941,5.155,4.634,0.303,1.16,1.053,1.376,0.962,1.646,1.249,0.176,3.486826028960163E-7,0.685786574687771,2.0282500407803956E-8,0.6772492798417459
6197836927112401792,5959.0,65.6,4.414,0.0502,0.13753,0.03431,24.3,37.4,44.1,41.5,2.0838,0.10183,5.36453,4.89691,0.00967,5.23414,0.06315,24.88417,FFFT,5.634312806563563,5.690332767234951,2.8428689062615424,2.8171564032817815,13.86,13.98647186080169,0.002766,1.2023,0.017953966769659976,805.01636,792.8499,818.8146,804.5781,794.0429,816.147,6899.6,159.21,5937.8,60.3,4.353,0.096,0.12725,0.0393,3.9,2.142,4.945,0.606,6.3,3.407,1.397,1.12,1.089,1.16,1.057,1.216,1.127,0.039,0.12,0.07,0.248,0.027,0.386,0.188,0.093,4.49,4.174,4.631,3.834,4.74,4.337,0.235,1.1,1.048,1.27,1.009,1.487,1.188,0.13,0.013127819635773568,0.9595570899248711,0.030469753796029383,0.9872813141599175
6005527155096934144,5843.2,112.0,4.1738,0.1011,0.08299,0.05396,7.9,14.8,18.2,19.8,1.62744,0.26509,1.59268,5.03155,0.00979,6.63833,0.14903,15.93207,FFFF,16.902938419690688,17.07099830170485,14.214344531307711,14.13686726365438,13.87,13.989516964842576,0.002785,1.3975,0.019138251964111466,694.65356,685.41284,703.28217,695.5842,685.5431,704.1633,2056.5,113.91,5746.5,103.0,3.9494,0.1935,0.02564,0.06092,6.8,4.407,9.042,2.617,11.328,6.689,2.233,1.06,0.994,1.245,0.941,1.493,1.152,0.148,0.46,0.217,0.691,0.014,0.964,0.454,0.235,3.75,3.136,4.326,2.431,4.817,3.706,0.593,1.75,1.315,2.263,1.047,3.076,1.781,0.503,0.087931984845354,0.8918975754610792,0.03833862706481684,0.32207862291453415
6197628466581089920,6108.3,55.6,4.3538,0.0423,-0.08626,0.03083,30.6,40.7,52.4,42.0,2.31616,0.07519,8.26402,4.80361,0.01017,4.98034,0.06752,40.36277,FFFF,42.257346049226726,39.83232937064466,39.80016468766159,39.58322833823227,13.88,13.988668828807159,0.002769,0.9874,0.020232818708431348,970.9389,950.1852,992.35956,970.768,950.6991,987.7613,9761.3,188.46,6021.5,51.1,4.1376,0.081,-0.15676,0.03333,5.8,4.929,6.509,4.001,7.278,5.702,0.807,1.1,1.064,1.149,1.031,1.206,1.111,0.044,0.39,0.299,0.485,0.211,0.595,0.389,0.094,3.83,3.585,4.06,3.304,4.278,3.832,0.24,1.46,1.313,1.622,1.189,1.817,1.451,0.157,7.515605514088867E-6,0.26566559601566625,8.534621891386984E-6,0.7530940152449394
6005497365202812160,5706.4,64.1,4.2768,0.0598,0.11809,0.03074,21.8,36.0,48.3,42.2,1.36462,0.1708,1.98588,4.94115,0.00939,5.52061,0.06734,-20.25769,FFFF,-19.72009482297247,-19.91616468532233,-19.900082343830796,-19.791614169116134,13.88,14.0702063508773,0.002774,1.0629,0.04031328025360096,910.4495,878.59644,941.7556,901.9658,871.72363,933.4068,7918.1,165.25,5674.5,58.9,4.198,0.1145,0.10972,0.03503,8.4,6.678,9.628,4.326,10.864,8.052,1.607,1.03,0.994,1.078,0.962,1.151,1.039,0.047,0.15,0.049,0.301,-0.048,0.461,0.191,0.128,4.46,4.083,4.719,3.678,4.966,4.369,0.323,1.23,1.104,1.463,0.991,1.762,1.308,0.195,0.14662016041199966,0.9998511431437737,0.07417426663605006,0.9186163429091803
6197689042799731968,6164.0,47.9,4.3213,0.0387,0.05373,0.02516,26.4,33.3,45.3,41.7,2.45797,0.06695,9.49767,4.8495,0.01029,5.97133,0.07523,-2.95726,FFFF,-2.8171564032817815,-2.8451663836174754,-2.8428689062615424,-2.8171564032817815,13.91,14.01843492192348,0.00277,0.8441,0.037979410690302945,1128.5525,1074.7979,1180.5166,1102.4526,1064.0071,1142.5117,7401.9,165.14,6064.7,44.0,4.0855,0.0741,-0.02003,0.02819,4.7,3.863,5.272,3.327,5.806,4.48,0.651,1.21,1.164,1.278,1.125,1.354,1.226,0.058,0.53,0.444,0.608,0.359,0.706,0.515,0.082,3.4,3.23,3.665,3.015,3.889,3.506,0.211,1.58,1.482,1.757,1.356,1.959,1.653,0.15,5.522355009685488E-10,0.02940161073451026,1.1966170281036474E-7,0.42824184779071645
6197688493043915520,5875.4,60.8,4.327,0.0509,-0.31461,0.03433,28.8,44.1,51.5,48.1,1.71132,0.12541,3.08367,4.95519,0.01051,5.33771,0.07108,-16.10092,FFFT,-42.257346049226726,-42.677495754262125,-42.643033593923136,-42.257346049226726,13.91,14.033320310008744,0.00277,1.3358,0.02160978234412498,721.8939,709.0556,734.80316,726.60443,715.84143,736.0243,9220.8,181.13,5819.7,55.9,4.1385,0.0973,-0.36112,0.0351,9.9,8.473,11.158,6.878,12.431,9.768,1.374,0.95,0.915,1.006,0.884,1.075,0.965,0.048,0.31,0.173,0.42,0.056,0.547,0.279,0.12,4.16,3.846,4.457,3.531,4.728,4.146,0.301,1.34,1.177,1.548,1.046,1.787,1.374,0.189,1.0266203036421241E-10,0.35103279031262596,6.987189968775385E-15,0.0379169018823759
6005492245602498816,5659.3,55.3,4.4772,0.0372,-0.13234,0.0323,30.3,42.8,51.9,41.1,1.37196,0.15679,1.99533,4.93826,0.00958,4.83503,0.06121,8.11338,FFFF,8.451469209845344,8.535499150852425,8.528606718784626,8.482120358192628,13.94,14.089640069055068,0.002781,1.7125,0.019660044545449916,571.34985,565.0177,577.1414,570.1549,563.52795,575.981,8930.6,173.44,5681.8,50.8,4.5252,0.0712,-0.12097,0.03452,4.1,1.777,6.762,0.402,9.165,4.352,2.332,0.96,0.934,0.985,0.91,1.009,0.959,0.025,-0.12,-0.152,-0.061,-0.187,-0.002,-0.094,0.048,5.16,5.001,5.243,4.835,5.335,5.09,0.125,0.92,0.887,0.97,0.862,1.038,0.932,0.045,0.06689480446781536,0.9996804509392664,0.15215175141682785,0.999979714204924
6005527979730722560,6197.0,80.0,4.2727,0.0622,0.08976,0.04166,22.7,31.1,41.2,30.4,2.35733,0.09203,7.12002,5.0991,0.01021,7.01254,0.12657,-13.03289,FFFF,-11.268625613127126,-14.225831918087376,-14.214344531307711,-14.13686726365438,13.96,14.114851650174835,0.002784,0.8123,0.023396546724448384,1172.6598,1139.0355,1203.8712,1157.1576,1123.591,1187.9795,5298.3,129.21,6078.7,73.6,3.9925,0.119,0.00515,0.04712,3.9,3.207,4.834,2.57,5.758,4.086,0.811,1.27,1.19,1.386,1.123,1.504,1.294,0.097,0.65,0.496,0.78,0.349,0.918,0.622,0.14,3.28,2.9,3.616,2.513,3.965,3.232,0.359,1.78,1.566,2.122,1.344,2.509,1.874,0.289,1.0591323125545659E-5,0.061308556013195,4.704660351100662E-5,0.16565814368990014
6197733504300976000,5989.6,86.1,4.3372,0.0661,-0.02035,0.04575,27.2,34.0,45.6,43.6,1.5766,0.17125,0.23648,4.85136,0.00986,4.87459,0.06817,14.28411,FFFF,14.085782016408906,14.225831918087376,14.214344531307711,14.13686726365438,13.98,14.11071302113393,0.002769,1.0901,0.021191639401411236,884.56067,868.1164,900.2758,881.2094,864.2722,895.59125,6949.7,155.3,5918.1,79.1,4.1666,0.1264,-0.0742,0.05029,6.3,4.86,7.607,3.116,8.98,6.199,1.437,1.06,1.019,1.131,0.979,1.223,1.084,0.062,0.31,0.167,0.45,0.048,0.624,0.309,0.142,4.08,3.705,4.42,3.269,4.714,4.047,0.358,1.27,1.12,1.54,1.008,1.882,1.381,0.226,0.07727666376920402,0.8350927409865574,0.055712067640479104,0.824622781389629
6197741647559218944,5855.6,57.4,4.2732,0.0498,-0.05863,0.02935,20.8,31.6,37.3,33.5,1.71205,0.13831,3.00927,4.95506,0.00998,5.2333,0.07855,-18.62392,FFFF,-16.902938419690688,-17.07099830170485,-19.900082343830796,-19.791614169116134,13.99,14.126679850513428,0.002768,1.0556,0.02961117928876821,909.12463,888.33093,930.9086,912.48224,890.665,939.0995,5487.4,150.01,5780.9,52.7,4.0948,0.0953,-0.11087,0.03195,8.4,7.039,9.508,5.625,10.594,8.219,1.243,1.02,0.985,1.091,0.953,1.17,1.049,0.057,0.34,0.223,0.464,0.113,0.586,0.35,0.119,4.08,3.717,4.33,3.392,4.58,3.965,0.299,1.45,1.284,1.692,1.14,1.94,1.511,0.207,0.4280975721346114,0.9999254974193532,0.0228165092583153,0.7244311955193352
6197579263435521920,5889.3,58.9,4.28,0.0493,-0.30033,0.03186,30.2,50.2,58.1,46.9,1.60927,0.1378,1.97645,4.86941,0.00993,4.62836,0.07405,37.38003,FFFF,39.44018964594494,36.98716298702718,36.95729578140005,36.755854885501385,13.99,14.130641514482061,0.002766,0.9728,0.02564014750472973,986.4304,964.11646,1011.6152,981.2533,959.25146,1005.1309,8148.8,111.1,5815.5,54.1,4.0508,0.0942,-0.35788,0.03268,9.1,7.377,10.534,5.592,11.893,8.892,1.576,0.99,0.944,1.06,0.905,1.15,1.009,0.062,0.4,0.274,0.514,0.157,0.647,0.388,0.12,3.84,3.558,4.154,3.216,4.444,3.876,0.301,1.54,1.348,1.766,1.186,2.06,1.56,0.216,5.493695682815398E-11,0.514198909781525,3.2829733637226245E-17,0.023375126199047625
6199226366213861632,5896.6,70.5,4.5794,0.0396,-0.22279,0.04457,21.9,34.0,40.8,32.0,1.68399,0.1487,1.12268,5.0217,0.01032,5.32892,0.10994,-1.02038,FFFF,0.0,0.0,-2.8428689062615424,0.0,14.0,14.120512080756336,0.002769,1.0976,0.020894686726568808,874.8811,859.6504,890.2839,869.4398,852.6433,883.3865,4895.2,121.29,5916.6,64.8,4.6014,0.0757,-0.2249,0.04658,1.4,0.533,3.63,0.162,5.914,2.414,1.604,1.01,0.979,1.036,0.948,1.065,1.007,0.029,-0.02,-0.058,0.036,-0.108,0.093,-0.009,0.049,4.88,4.733,4.984,4.584,5.11,4.852,0.129,0.94,0.911,0.987,0.881,1.04,0.953,0.041,0.0010434016128267967,0.9555160391731674,6.565441926833405E-4,0.9419522415664524
6197706669345836288,5341.7,67.2,4.6402,0.0348,0.09592,0.03896,21.4,33.0,41.3,33.1,1.1315,0.21838,2.54226,4.91871,0.00945,6.00476,0.06854,5.41605,FFFF,5.634312806563563,5.690332767234951,2.8428689062615424,5.654746905461752,14.0,14.172754759157655,0.002785,2.0666,0.02177708973860127,472.8841,468.9592,479.52756,475.77963,470.19797,480.40942,6145.5,150.8,5504.5,61.8,4.9972,0.0666,0.22506,0.04414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.282241364618733E-7,0.027630028188027372,3.642433887241709E-13,0.00671597339164495
6005542651339131776,5965.0,62.2,4.3409,0.0491,0.0885,0.03197,21.1,29.6,38.4,28.8,1.65609,0.14742,0.96448,5.0872,0.009,5.74903,0.09738,-49.13252,FFFF,-47.89165885579028,-48.36782852149708,-51.17164031270776,-50.892722149155766,14.02,14.143406039873891,0.00277,1.1454,0.02119909916421891,838.79443,823.2961,853.20917,842.96387,825.17975,856.32104,5240.4,138.05,5908.8,57.2,4.2063,0.0939,0.0519,0.03614,5.6,4.551,6.596,3.295,7.542,5.538,1.062,1.1,1.064,1.161,1.031,1.232,1.12,0.051,0.33,0.211,0.425,0.102,0.525,0.306,0.105,3.98,3.743,4.285,3.485,4.565,4.046,0.266,1.37,1.213,1.53,1.079,1.714,1.372,0.159,0.04342316346499133,0.9594676956366195,0.08707630662047809,0.9615534066641431
6197696670661825024,5834.6,50.8,4.5021,0.0324,0.07742,0.0285,20.1,30.0,39.5,34.6,2.04528,0.09998,5.64445,5.08926,0.0092,6.16254,0.08705,-18.94143,FFFF,-16.902938419690688,-17.07099830170485,-19.900082343830796,-19.791614169116134,14.05,14.18434470811168,0.002777,1.4275,0.02048401112861868,680.93866,672.41785,691.10236,681.444,671.14874,690.78357,5960.5,152.55,5857.0,46.7,4.5476,0.0619,0.09461,0.03213,1.1,0.436,2.662,0.147,4.174,1.796,1.12,1.07,1.049,1.097,1.026,1.123,1.076,0.024,0.02,-0.018,0.063,-0.044,0.112,0.029,0.039,4.77,4.657,4.875,4.536,4.934,4.746,0.102,1.01,0.978,1.047,0.953,1.099,1.013,0.036,0.6102656238323088,0.9999987209220518,0.3371218950400706,0.9999972474592975
6197577923405675776,5902.5,52.7,4.4098,0.0412,-0.51508,0.03379,26.8,37.3,47.7,38.6,1.68722,0.12512,1.69283,4.91189,0.01155,4.54034,0.10217,-35.17069,FFFF,-33.805876839381376,-34.1419966034097,-36.95729578140005,-36.755854885501385,14.05,14.173182625370345,0.002767,1.382,0.021430210231334967,700.3775,691.1928,711.8285,701.98975,689.16724,711.23627,8106.2,171.38,5889.1,48.4,4.2472,0.0788,-0.53447,0.03297,10.4,9.16,11.502,7.407,12.597,10.282,1.273,0.9,0.873,0.929,0.849,0.964,0.901,0.028,0.15,0.068,0.247,-0.012,0.348,0.162,0.09,4.49,4.24,4.692,3.974,4.877,4.444,0.227,1.13,1.039,1.268,0.953,1.427,1.167,0.12,1.8731758701431817E-35,1.282935333066134E-10,1.417495563418168E-40,7.796375037602704E-13
6005433868407768960,5663.0,99.8,4.3105,0.087,-0.28301,0.05366,12.4,21.8,28.1,27.1,0.92424,0.35911,-0.17411,4.88519,0.01045,5.53416,0.11513,22.9473,FFFF,25.354407629536034,22.761331068939803,22.74295125009234,22.61898762184701,14.06,14.199570663807902,0.002767,1.3734,0.024709259998050633,707.1913,695.2718,719.2815,706.1251,696.1569,716.1457,3119.6,112.49,5630.3,91.7,4.1952,0.1665,-0.30804,0.05527,12.6,9.079,14.108,4.406,14.899,11.058,2.776,0.89,0.857,0.957,0.826,1.09,0.919,0.068,-0.02,-0.136,0.278,-0.231,0.516,0.125,0.201,4.43,3.959,5.045,3.427,5.378,4.557,0.506,1.01,0.904,1.443,0.831,1.898,1.248,0.302,1.193861958022411E-4,0.6172056584347767,1.0968211329482057E-5,0.35948220029643335
6197979520026352128,5963.6,76.8,4.2777,0.062,-0.07476,0.04027,16.4,25.3,31.3,26.9,2.10945,0.12088,5.34766,4.91567,0.01006,5.44845,0.11169,-7.91954,FFFT,-28.171564032817813,-28.451663836174752,-31.271557968876966,-30.988720436099598,14.09,14.216970758074165,0.002769,0.9014,0.02118110453932794,1055.5411,1031.032,1082.2506,1054.1183,1035.4205,1078.1389,3899.2,127.8,5873.3,70.6,4.0582,0.1186,-0.1413,0.04366,7.0,5.651,8.346,4.165,9.735,7.006,1.367,1.06,1.011,1.146,0.968,1.271,1.09,0.076,0.42,0.27,0.565,0.13,0.726,0.414,0.148,3.79,3.42,4.163,3.005,4.515,3.794,0.373,1.59,1.333,1.868,1.141,2.237,1.586,0.272,0.0637915928097632,0.9237454945996569,0.005499819134937375,0.566258504056574
6197681243138866560,5822.1,76.6,4.209,0.0645,-0.04893,0.03861,27.1,37.3,49.4,39.5,1.54674,0.15962,2.72683,4.84205,0.00977,4.74748,0.06722,-30.684,FFFF,-30.988720436099598,-28.451663836174752,-31.271557968876966,-31.101107980039632,14.1,14.252745777277868,0.002767,0.8432,0.02954688107109744,1136.3842,1097.2589,1185.4573,1126.6926,1091.0963,1162.1631,9001.0,184.78,5731.0,70.4,3.9936,0.1234,-0.10939,0.04213,8.1,5.798,9.874,3.941,11.561,7.681,1.955,1.06,0.993,1.172,0.942,1.317,1.094,0.097,0.46,0.295,0.608,0.136,0.75,0.442,0.156,3.71,3.322,4.115,2.95,4.494,3.743,0.391,1.72,1.431,2.047,1.197,2.418,1.724,0.309,0.21008431388524157,0.9954791306636661,0.0075786142318565305,0.3594506124245787
6197952513271558400,5568.6,44.2,4.1602,0.0442,-0.12323,0.02236,20.3,32.6,40.0,38.0,1.15443,0.18971,2.75852,4.90715,0.0093,5.32804,0.07573,-24.42043,FFFF,-22.537251226254252,-22.761331068939803,-25.58582015635388,-25.446361074577883,14.1,14.260233870053606,0.002766,1.1132,0.02649460443174227,866.6509,850.12665,886.3633,868.9015,850.0549,886.0211,5873.6,149.39,5497.4,40.6,3.9888,0.0845,-0.16445,0.02395,10.8,7.946,13.01,5.482,14.53,10.317,2.378,0.98,0.932,1.073,0.898,1.188,1.014,0.076,0.38,0.262,0.49,0.172,0.606,0.369,0.11,4.07,3.724,4.291,3.407,4.487,3.968,0.277,1.68,1.486,1.923,1.339,2.2,1.705,0.219,5.741507961989045E-5,0.9839837032944885,5.229412725299801E-11,0.20908325188988688
6199276016035864832,5337.3,71.3,4.1617,0.0786,-0.30644,0.03824,16.0,25.8,34.5,28.0,-0.05673,0.59222,0.47361,4.98105,0.00929,5.25804,0.1006,-98.37223,FFFT,-36.623033242663155,-36.98716298702718,-36.95729578140005,-36.755854885501385,14.11,14.283708478110931,0.002767,0.9335,0.02321411676672904,1024.4453,999.61676,1052.045,1031.2443,1002.0546,1060.967,4043.1,118.76,5303.9,65.5,4.0478,0.1504,-0.31954,0.03917,14.5,9.727,14.879,5.507,15.066,11.169,2.793,0.91,0.89,1.017,0.803,1.184,0.979,0.09,0.27,0.247,0.425,-0.321,0.599,0.367,0.137,4.25,3.862,4.3,3.414,5.705,4.011,0.342,1.66,1.575,1.968,0.854,2.397,1.826,0.276,8.129783196076971E-15,0.013044175644283054,1.139261382320763E-17,9.302444492398119E-4
6007045718092074624,5441.9,44.1,4.4418,0.0328,-0.32828,0.02667,21.1,31.7,41.5,34.8,0.59099,0.29031,0.15483,5.08437,0.01054,5.50204,0.09067,8.80922,FFFF,11.268625613127126,8.535499150852425,8.528606718784626,11.309493810923504,14.12,14.267513179008601,0.002767,1.7785,0.022882308390729134,549.2961,542.34705,555.60486,547.72406,542.0724,553.47046,6425.9,156.09,5485.8,40.5,4.5091,0.0627,-0.30032,0.02718,8.6,4.614,11.817,1.465,14.19,8.047,3.343,0.85,0.829,0.877,0.809,0.901,0.855,0.023,-0.24,-0.279,-0.183,-0.316,-0.127,-0.226,0.048,5.49,5.346,5.596,5.204,5.698,5.462,0.124,0.84,0.808,0.896,0.783,0.949,0.857,0.043,6.392880167933506E-25,0.04068757833378932,2.171446269303456E-19,0.3348292417506878
6005536947622462336,5732.0,71.4,4.4709,0.0498,-0.48335,0.04668,16.8,27.9,34.4,32.4,1.60751,0.16635,2.31413,4.89667,0.01104,5.49253,0.12472,-29.77083,FFFF,-28.171564032817813,-28.451663836174752,-28.428689062615423,-31.101107980039632,14.14,14.271789518413678,0.002773,1.5489,0.021788640875000514,628.63135,620.8093,638.1319,629.447,621.55505,637.8706,5058.3,148.15,5756.7,65.6,4.4263,0.0952,-0.4759,0.04587,10.1,5.813,12.434,2.09,14.245,8.686,3.189,0.87,0.841,0.903,0.813,0.935,0.873,0.03,-0.09,-0.154,0.008,-0.213,0.114,-0.061,0.083,5.04,4.809,5.228,4.547,5.387,5.014,0.211,0.9,0.848,1.007,0.808,1.132,0.945,0.085,9.202355078757642E-17,4.882189958617625E-5,1.1415081102830003E-16,7.15534975679844E-5
6197685980482729216,5639.9,51.0,4.1684,0.0516,0.3164,0.02304,17.3,25.3,34.2,28.4,1.22848,0.20351,1.38233,5.01373,0.00931,6.18349,0.08126,-11.92523,FFFF,-11.268625613127126,-11.380665534469902,-14.214344531307711,-11.309493810923504,14.14,14.288342440900198,0.002768,1.1075,0.023109650487851643,870.47595,857.20105,887.69495,870.64874,852.51245,886.45416,4778.1,142.24,5625.6,46.9,4.0795,0.0987,0.34458,0.02771,6.8,5.511,7.812,4.657,8.775,6.575,1.079,1.13,1.087,1.21,1.051,1.287,1.158,0.062,0.3,0.222,0.428,0.131,0.562,0.339,0.107,4.08,3.76,4.294,3.423,4.524,3.995,0.271,1.46,1.361,1.705,1.229,2.004,1.569,0.193,8.203815114656213E-23,0.2571644109551239,5.494873013549337E-21,0.03970552093798542
6197737386951637888,5823.0,46.6,4.1659,0.0422,0.09561,0.02243,23.0,35.7,43.1,39.9,1.66596,0.126,3.62256,4.85977,0.00962,5.5393,0.06094,11.08172,FFFF,11.268625613127126,11.380665534469902,11.37147562504617,11.309493810923504,14.16,14.30916779953224,0.002765,0.8526,0.022766719318519403,1118.6276,1092.4957,1144.3971,1113.5063,1083.501,1143.9197,6772.9,158.6,5728.3,42.8,3.9457,0.0807,0.0412,0.02541,6.1,4.885,7.503,3.885,8.747,6.262,1.255,1.15,1.093,1.243,1.043,1.338,1.176,0.076,0.53,0.427,0.641,0.324,0.748,0.534,0.105,3.47,3.209,3.751,2.966,4.026,3.503,0.264,1.86,1.665,2.117,1.481,2.41,1.9,0.229,0.02086336201501251,0.9987850261683728,1.2510467798007344E-4,0.12634098378606629
6005535573232923520,5730.3,59.9,4.1826,0.0553,-0.07757,0.03023,23.2,34.8,43.0,39.0,1.59381,0.14303,4.19218,4.9371,0.00957,5.63323,0.07765,-20.10456,FFFF,-19.72009482297247,-19.91616468532233,-19.900082343830796,-19.791614169116134,14.16,14.310210964742776,0.002765,0.893,0.02380368508433169,1067.9543,1042.2761,1095.1172,1064.1028,1041.5531,1098.0148,6671.9,155.77,5643.2,55.0,3.9756,0.1057,-0.13313,0.03274,8.6,6.125,10.712,4.198,12.51,8.32,2.163,1.03,0.973,1.144,0.926,1.284,1.076,0.092,0.5,0.329,0.615,0.183,0.728,0.438,0.136,3.66,3.361,4.055,3.049,4.414,3.765,0.341,1.82,1.52,2.087,1.294,2.398,1.761,0.276,0.09887018797999543,0.9955366549852913,3.0729903844004143E-4,0.2772320766682381
6197561121493376640,5782.9,80.3,4.3875,0.0637,-0.37571,0.04968,25.5,39.3,52.0,40.0,1.33669,0.19206,0.48106,4.85341,0.01047,4.71726,0.09262,-21.3814,FFFF,-19.72009482297247,-19.91616468532233,-22.74295125009234,-22.61898762184701,14.18,14.314557019859812,0.002766,1.1373,0.022001044909288486,848.65265,831.5752,866.43195,848.7832,835.84076,863.9891,7152.0,137.69,5764.0,73.8,4.2732,0.122,-0.39699,0.05005,11.1,8.389,12.859,4.048,14.37,10.362,2.496,0.9,0.866,0.939,0.836,0.992,0.903,0.039,0.06,-0.052,0.212,-0.145,0.371,0.086,0.132,4.76,4.351,5.016,3.935,5.24,4.64,0.333,1.07,0.95,1.274,0.866,1.528,1.124,0.173,1.1772578090952836E-8,0.06757612853837035,7.888222760049382E-10,0.02742373729851031
6197848987380683520,5693.7,62.0,4.4369,0.0449,-0.28441,0.03723,19.3,30.7,37.2,35.1,1.69442,0.14169,4.00176,4.83934,0.01006,5.11465,0.08405,-19.80862,FFFT,-45.074502452508504,-45.52266213787961,-48.32877140644622,-47.89165885579028,14.19,14.325077534338742,0.002768,1.4453,0.022551451622347004,673.16095,662.3337,683.2703,674.4166,664.6202,684.2678,5329.9,145.94,5697.9,57.0,4.4113,0.086,-0.28898,0.03833,9.5,5.635,11.641,2.11,13.457,8.282,2.936,0.91,0.882,0.936,0.856,0.965,0.908,0.027,-0.08,-0.136,0.014,-0.189,0.109,-0.047,0.076,5.05,4.815,5.199,4.573,5.338,4.98,0.194,0.96,0.895,1.054,0.851,1.168,0.979,0.082,2.491891295333174E-7,0.6768337606377914,2.891149161167314E-7,0.6280349797228414
6197662654520374784,5537.5,53.7,4.4012,0.0431,-0.37145,0.03209,21.4,37.2,43.2,37.0,0.89642,0.23759,0.59937,4.82378,0.01029,4.83597,0.0865,-17.9493,FFFF,-16.902938419690688,-17.07099830170485,-19.900082343830796,-19.791614169116134,14.2,14.356501118542521,0.002771,1.6925,0.025226667311032933,575.9553,567.06104,585.16016,575.6472,567.63104,585.0754,6626.0,155.72,5557.0,49.4,4.3922,0.0825,-0.36137,0.03237,14.2,9.805,14.762,4.789,15.045,11.195,2.92,0.84,0.821,0.866,0.802,0.892,0.847,0.022,-0.15,-0.208,-0.073,-0.265,0.013,-0.131,0.07,5.25,5.056,5.406,4.833,5.553,5.211,0.18,0.92,0.86,0.989,0.81,1.077,0.931,0.069,9.663349382665704E-20,0.013057517825059529,3.794305793840037E-18,0.030857055470232275
6197975293778991488,5537.0,70.7,4.4043,0.0581,-0.49524,0.04336,15.0,23.8,30.7,26.1,1.38867,0.20704,2.79283,4.82114,0.01135,5.96976,0.13507,-1.477,FFFF,0.0,0.0,0.0,0.0,14.22,14.366439303273074,0.002766,1.7062,0.022894545854492594,570.0589,562.7891,576.6731,571.886,562.66046,583.4897,3585.7,119.37,5568.6,64.9,4.379,0.1112,-0.4764,0.0425,14.6,9.571,14.919,3.834,15.073,10.94,3.284,0.82,0.796,0.849,0.772,0.88,0.824,0.027,-0.18,-0.25,-0.088,-0.314,0.066,-0.16,0.094,5.38,5.122,5.542,4.727,5.7,5.286,0.242,0.87,0.812,0.951,0.767,1.115,0.896,0.092,1.240553312494722E-21,3.246837777550013E-6,2.2915146668946597E-20,1.798507706147318E-5
6005489702982689536,5714.6,207.1,4.6925,0.1026,0.04717,0.12188,21.2,34.5,43.4,37.2,1.53464,0.33693,1.16266,4.85931,0.01126,4.85639,0.1064,-4.5685,FFFF,-2.8171564032817815,-2.8451663836174754,-5.685737812523085,-5.654746905461752,14.23,14.389254048055516,0.002772,1.3596,0.027494215373978417,716.4998,702.7388,730.16626,713.4497,699.461,726.5487,6084.1,140.42,5822.1,190.4,4.9334,0.1963,0.12051,0.13632,1.8,0.701,5.447,0.189,9.852,3.769,2.691,1.0,0.937,1.079,0.875,1.161,1.015,0.071,-0.03,-0.157,0.086,-0.281,0.213,-0.043,0.124,4.96,4.627,5.294,4.253,5.629,4.959,0.34,0.97,0.898,1.071,0.833,1.216,0.991,0.097,0.06157243216352954,0.7623130836349689,0.010313214632441933,0.2542962571775718
